00651	5069	Gelcoat Process - Spray Application	GEL - FIBERLAY - Shield Northwood Gray Gel Coat	NA
00652	5069	Gelcoat Process - Spray Application	GEL - ORCA Shield ECS Tan No Wax	NA
00653	5069	Gelcoat Process - Spray Application	GEL - CCP 99-RW-005 Base White Sanitary	NA
00654	5069	Gelcoat Process - Spray Application	GEL - CCP 945-GA-104 GREEN TOOLING GEL COAT 37036	NA
00655	5069	Gelcoat Process - Spray Application	GEL - HK - RED TOOLING GELCOAT B-4008	NA
00656	5069	Gelcoat Process - Spray Application	GEL - SDS - DURATEC - Tacoma Black Gel Coat	NA
00657	5069	Gelcoat Process - Spray Application	GEL - DURATEC - DURA-KOTE HIGH PERFORMANCE CLEAR 304-089	NA
00658	5069	Gelcoat Process - Spray Application	GEL - CCP HAP33 Medium Gray	NA
00659	5069	Gelcoat Process - Spray Application	GEL  -  SDS - AOC, LLC - G130LE81595	NA
00660	5069	Gelcoat Process - Spray Application	GEL - ORCA Shield White 05711002013	NA
00661	5069	Gelcoat Process - Spray Application	GK Machine Yellow SDS	NA
00662	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote Charcoal Grey - 307-C81	NA
00663	5069	Gelcoat Process - Spray Application	GEL - CCP HAP 33 Emerald Green	NA
00664	5069	Gelcoat Process - Spray Application	GEL - CCP HAP 30 Adventurer White 572542	NA
00665	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote Medium Grey - PC No. 307-C59   (GRANITE GRAY)	NA
00666	5069	Gelcoat Process - Spray Application	GEL - SDS - DURATEC Dura-Kote Gel Poppyseed Red	NA
00667	5069	Gelcoat Process - Spray Application	GEL  -  SDS - ASHLAND Maxguard LG-LEI H030A Gelcoat - SDS NO. 000000123641 BLUE ASH	NA
00668	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote Wooster Smoke	NA
00669	5069	Gelcoat Process - Spray Application	GEL  -  SDS - GELCOAT PRODUCTS - QUICKMIX - HAP 33 Poppy Seed  9819MC	NA
00670	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote 991WC156 Adventure White	NA
00671	5069	Gelcoat Process - Spray Application	GEL  -  SDS - POLYNT - BASE WHITE - (Flex White) 944W628 - Rev. 3-10-16	NA
00672	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote Marine Mact Omega Blue - 2-12-16  6303-D21	NA
00673	5069	Gelcoat Process - Spray Application	GEL  -  SDS - FIBERLAY - Guard Chocolate Brown 1209 Gelcoat  -  6-23-15	NA
00674	5069	Gelcoat Process - Spray Application	GEL  -  SDS - DURATEC - Dura-Kote Sanitary White	NA
00675	5069	Gelcoat Process - Spray Application	GEL  -  SDS - POLYNT - HAP33 Adventure Charcoal Gray - 991AP474 - 10-12-16	NA
00676	5069	Gelcoat Process - Spray Application	GEL - SDS - A. SHULMAN 81- 811800 Bus Gray	NA
00677	5069	Gelcoat Process - Spray Application	GEL - A. Schulman 881-113090 TPI Sport White	NA
00678	5069	Non-Atomized Mech Resin	RSN - ASH - Aropol L 65332 T-25 Resin-	NA
00679	5069	Non-Atomized Mech Resin	RSN - SDS - ASHLAND - FR 650 T-20 Resin - 5-22-15	NA
00680	5069	Non-Atomized Mech Resin	RSN - SDS - NORD COMPOSITES - Norester 2000 Pre-Accelerated	NA
00681	5069	Non-Atomized Mech Resin	RSN - Reichhold Polylite TLP 33234-71	NA
00682	5069	Non-Atomized Mech Resin	RSN - SDS - Reichold Dion 6631-20	NA
00683	5069	Non-Atomized Mech Resin	NON STOCK RESIN *VERIFY PRICE*/_-DRUM  (From Title V)	NA
00684	5069	Non-Atomized Mech Resin	RSN - ASH - Aropol L  65332 T-15 Resin	NA
00685	5069	Non-Atomized Mech Resin	RSN - SDS - INTERPLASTIC CORP. - DCPD Laminating Resin - COR61-AA-133M -  8-22-16	NA
00686	5069	Non-Atomized Mech Resin	RSN- AOC- COR75-AA-861HC ISO RESIN	NA
00687	5069	Non-Atomized Mech Resin	RSN - CCP - POLYCOR - Print Block - 957AJ089	NA
00688	5069	Non-Atomized Mech Resin	RSN - Interplastic Ortho Resin COR61-AA-930KS	NA
00689	5069	Non-Atomized Mech Resin	RSN - SDS - AOC - K130-PTJ-20	NA
00690	5069	Non-Atomized Mech Resin	RSN - SDS - ASH - Aropol L 67303 T-22G	NA
00691	5069	Non-Atomized Mech Resin	RSN - SDS - INTERPLASTIC - COR61-AA-147 - rev. 6-30-16	NA
00692	5069	Non-Atomized Mech Resin	RSN - CCP - FIREBLOCK - Norsodyne H 81269 TF	NA
00693	5069	Non-Atomized Mech Resin	RSN - ASH - Derakane 411-350 Epoxy Vinyl Ester Resin	NA
00694	5069	Non-Atomized Mech Resin	RSN - SDS - INTERPLASTIC CORP. - DCPD Laminating Resin - Unsaturated Poly. Resin - 5-29-15  -  COR61-229-781	NA
00695	5069	Non-Atomized Mech Resin	RSN - SDS - POLYNT - 733-8650 Series 3-15-2016	NA
00696	5069	Non-Atomized Mech Resin	RSN - Reichhold Polylite 33348-20	NA
00697	5069	Non-Atomized Mech Resin	RSN - INTERPLASTIC - CORVE8117  Vinyl Ester Resin	NA
00721	5069	1	2 Turbines	20200201
00722	5069	2	Valves and Fitting	31088801
00723	5069	3	Turbine starts/stops	31088801
00724	5069	Amtech AT20 Dust Collector	Glass cleaning	50300607
00725	5069	Fugitive emissions	Glass crushing, handling, cleaning	NA
00726	5069	Baghouse	Dust collection	NA
00727	5069	EU02/03/23/28b - HVLC System	Entire HVLC System (see EU02, EU03, EU23, and EU28b) - Venting/Bypass	30700102
00728	30700102	EU02 - BSW	HVLC System - Brownstock Washer Hoods and Associated Filtrate Tanks
30700111	5069
00729	30700130	EU02 - Deckers	HVLC System - Rewashers (Deckers) and Associated Filtrate Tanks
30700111	5069
00730	5069	EU02 - Knotters	HVLC System - Brownstock Knotters	30700131
00731	5069	EU03	HVLC System - Weak Black Liquor Tanks #1 and #2 (2)	30700124
00732	5069	EU03 - Emergency	HVLC System - Weak Black Liquor Tank #3	30700124
00733	5069	EU23/28b	HVLC System - Strong Black Liquor Tanks #1 through #4, Heavy Liquor Storage Tank #2 (5)	30700124
00734	5069	EU02 - Bleach Plant, EOP Washer	Bleach Plant EOP Washer	NA
00735	5069	EU06 - Bleach Plant	Bleach Plant Miscellaneous Vents	NA
00736	5069	EU07	Bleach Plant Scrubber	30700114
00737	5069	EU21	Lime Kiln	30700106
00738	5069	EU23 - LVHC System	Entire LVHC System (see EU 23) - Venting/Bypass	30700125
00739	5069	EU23 - Blow Tanks	LVHC System - M&D Blow Tank & Kamyr Blow Tank	30700101
00740	5069	EU23 - HVLC Components	HVLC System - M&D Hood Vent, M&D ESCO Valve, and Kamyr Low-Pressure Feeder (Components not included elsewhere)	NA
00741	5069	EU23 - Liquor Flash Tanks	LVHC System - #2 Kamyr Liquor Flash Tank & #1 Kamyr Liquor Flash Tank Savety Valve	30700101
00742	5069	EU23 - Blow Heat Condensers	LVHC System - Blow Heat Condensers	30700101
00743	5069	EU23 - Black Liquor Evaporator	LVHC System - Black Liquor Evaporator (First Effect, Second Effect, First Effect Dome Relief Valve, Second Effect Dome Relief Valve, Hotwell Emergency Vent)	30700103
00744	5069	EU23 - Black Liquor Concentrator	LVHC System - Black Liquor Concentrator (First Body (2), Second Body Explosion Vent, NCG Vent Line)	30700103
00745	5069	EU24	Recovery Furnace - NDCE	30700110
00746	5069	EU24 - gas	Recovery Furnace	30700110
00747	5069	EU25	Smelt Dissolving Tank	30700105
00748	5069	EU28	RF Precipitator Ash Mix Tank (RF Saltcake Mix Tank Out of Service)	30700119
00749	5069	EU33	Power Boiler	NA
00750	5069	EU35	Fluid Bed Boiler	10300912
00751	5069	EU35 - gas	Fluid Bed Boiler	NA
00752	5069	EU37a PR-834	Limestone Silo	NA
00753	5069	EU37a PR-835	Limestone Daybin	NA
00754	5069	EU37a PR-836	Ash Silo Transfer Receiver	NA
00755	5069	EU37a PR-837	Ash Silo Bin	NA
00756	5069	EU37a PR-806	Saltcake Silo and Day Bin (Out of Service)	NA
00757	5069	EU37a PR-838	Sand Silo	NA
00758	5069	EU38a PR-368	Slaker Vent	30700123
00759	5069	EU38a PR-376	Lime Tank	NA
00760	5069	EU39	Fuel burning sources - #1, #2, #5, #6, & #7 PMs	30700401
00761	5069	EU40 PR-417/418/419	#1 PM Wet End - Headbox to Press	30700401
00762	5069	EU40 PR-410	#1 PM Winders	30700401
00763	5069	EU40 PR-408	#2 PM Winders	30700401
00764	5069	EU40 PR-402/403/407/412	#2 PM Wet End - Headbox to Press	30700401
00765	5069	EU40 PR-601/602/604	#5 PM Wet End - Headbox to Press	30700401
00766	5069	EU40 PR-606	#5 PM Calendar Stack/Reel	30700401
00767	5069	EU40 PR-661/680	#6 PM	30700401
00768	5069	EU40 PR-761/780	#7 PM	30700401
00769	5069	EU40 PR-762	#7 PM	30700401
00770	5069	EU40 PR-662	#6 PM Vacuum Pumps	30700401
00771	5069	EU40 PR-660 - pulp/fugitive	#6 PM	30700401
00772	5069	EU40 PR-413 - pulp/fugitive	#1 PM	30700401
00773	5069	EU40 PR-404 - pulp/fugitive	#2 PM	30700401
00774	5069	EU40 PR-605 - pulp/fugitive	#5 PM	30700401
00775	5069	EU40 PR-760 - pulp/fugitive	#7 PM	30700401
00776	5069	EU44	Wood Chip Pile, Woodmill Bark Pile, FBB Sludge Pile, FBB Bark Pile	NA
00777	5069	EU47	Chip Pile Blowers, Main Chip Dump, Portable Truck Dump, PECO Crane	NA
00778	5069	EU50	Screen Room Cyclones - Sawdust #1 & #2, Kraft Air Separator, Kraft Dust Control	NA
00779	5069	EU51	M & D Storage Silo, Kraft Fir Silo, Kraft Alder Silo, Kamyr Cyclone	NA
00780	5069	EU52	Kraft Mill Cyclone	NA
00781	5069	EU20 PR-362	Green Liquor Clarifier	30700118
00782	5069	EU20 PR-365/366/367	#1, #2, and #3 Causticizer	30700132
00783	5069	EU20 PR-368	Lime Slaker Vent	30700123
00784	5069	EU20 PR-363	Green Liquor Storage	NA
00785	5069	EU20 PR-364	Spare Dump Tank	NA
00786	5069	EU20 PR-369	#1 White Liquor Clarifier/Storage Tank	30700118
00787	5069	EU20 PR-370	#2 White Liquor Clarifier/Storage Tank	30700118
00788	5069	EU20 PR-371/380	#1 and #2 Dregs Washers	NA
00789	5069	EU20 PR-350	Dregs Filter Vacuum Vent	NA
00790	5069	EU20 PR-373	Lime Mud Washer	NA
00791	5069	EU20 PR-374	Lime Mud Storage	NA
00792	5069	EU20 PR-351	Lime Mud Filter	NA
00793	5069	EU37b PR-702	Converting, Old Tissue #2	NA
00794	5069	EU37b PR-705	Converting, New Tissue	NA
00795	5069	EU37b PR-708	Converting #13 Rewinder	NA
00796	5069	EU37b PR690/695	PM6 Converting	NA
00797	5069	EU37b PR690 - fugitive	PM6 Converting	NA
00798	5069	EU15	Methanol Storage Tank (12000 gallon)	NA
00799	5069	EU20 - Lime Mud Filter Vacuum Pump	Lime Mud Filter Vacuum Pump	NA
00800	5069	EU20 - Green Liquor Dregs Hood Filter	Green Liquor Dregs Filter Hood	NA
00801	5069	EU20 - Lime Mud Mix Tank	Lime Mud Mix Tank	NA
00802	5069	EU 47 - Chip Bin	Kamyr Chip Bin	NA
00803	5069	Kraft Pump Screen Systems	Kamyr Screen, M&D Screen	30700120
00804	5069	Bleach Plant Tanks	Bleached Pulp - Bleach Plant Tanks 1 through 5, 11, & 12 (7)	30700135
00805	5069	Paper Machine Tanks	Bleached Pulp - Paper Machine Tanks 1 through 12 (12)	30700135
00806	5069	Kraft Mill Tanks	Unbleached Pulp - Kraft Mill Tanks 6 through 10 & 1 LD (6)	30700135
00807	5069	EU53	Wastewater Treatment System	NA
00822	5069	Dryers	Dryers 	30201203
00823	5069	Boiler	Boilers	10100602
00824	5069	Cooker	Cooker	30201201
00825	5069	Fishmeal Dryers	Dryers	30201203
00826	5069	2-Kiln	Dry Kiln - Hemlock	30799998
00827	5069	2-Kiln	Dry Kiln - Doug Fir	30799998
00828	5069	3-HFB	Hogged Fuel Boiler	10100902
00833	5069	EP13	Distillation Scrubber	30205010
00834	5069	EP13	Distillation Scrubber	30205010
00835	5069	EP14	<html>Fermentation (CO<sub>2</sub>) Scrubber</html>	30205011
00836	5069	EP14	<html>Fermentation (CO<sub>2</sub>) Scrubber</html>	30205011
00837	5069	EP19	Regenerative Thermal Oxidizer #1- process	30205012, 30205014
00838	5069	EP19	Regenerative Thermal Oxidizer #1- process	30205012, 30205014
00839	5069	EP19	Regenerative Thermal Oxidizer #1- NG comb	30205020, 30205021
00840	5069	EP20	Regenerative Thermal Oxidizer #2 - process	30205012, 30205014
00841	5069	EP20	Regenerative Thermal Oxidizer #2 - process	30205012, 30205014
00842	5069	EP20	Regenerative Thermal Oxidizer #2 - NG comb	30205020, 30205021
00843	5069	EP21	Ethanol Loadout (Truck)	30205052
00844	5069	EP21	Ethanol Loadout (Rail)	30205053
00845	5069	EP21	Product Loadout Flare (Rail/Truck)	30205041
00846	5069	EP35	Marine Vessel Loadout (Ethanol)	40899996
00847	5069	EP35	Product Loadout Vapor Combustion Unit (VCU) Combustion	30190014
00848	5069	EP23	Boiler #1	10200602
00849	5069	EP24	Boiler #2	10200602
00850	5069	EP25	Boiler #3	10200602
00851	5069	EP26	Boiler #4	10200602
00852	5069	EP27	Emergency Generator #1	20200401
00853	5069	EP28	Emergency Generator #2	20200401
00854	5069	EP29	Emergency Fire Pump	20200102
00855	5069	FS05	Equipment Leaks	30205091
00856	5069	FS06	Wet Cake Storage/Loadout	30125001
00857	5069	FS08	Uncaptured Marine Vessel Loadout	40899996
00858	5069	FS09	Uncaptured Truck Loadout	30205052
00859	5069	FS10	Uncaptured Rail Loadout	30205053
00860	5069	TK6101	200 Proof Storage Tank: Standing Losses	30205034
00861	5069	TK6101	200 Proof Storage Tank: Working Losses	30205035
00862	5069	TK6102	200 Proof Storage Tank: Standing Losses	30205034
00863	5069	TK6102	200 Proof Storage Tank: Working Losses	30205035
00864	5069	TK6104	Denatured Ethanol Storage Tank: Standing Losses	30205030
00865	5069	TK6104	Denatured Ethanol Storage Tank: Working Losses	30205031
00866	5069	TK6105	Denatured Ethanol Storage Tank: Standing Losses	30205030
00867	5069	TK6105	Denatured Ethanol Storage Tank: Working Losses	30205031
00868	5069	TK6106	Denatured Ethanol Storage Tank: Standing Losses	30205030
00869	5069	TK6106	Denatured Ethanol Storage Tank: Working Losses	30205031
00870	5069	TK6114	Denaturant StorageTank: Standing Losses	40700809
00871	5069	TK6114	Denaturant Storage: Working Losses	40700810
00872	5069	TK6121	Denatured Ethanol Storage Tank: Standing Losses	30205030
00873	5069	TK6121	Denatured Ethanol Storage Tank: Working Losses	30205031
00874	5069	TK6122	Denatured Ethanol Storage Tank: Standing Losses	30205030
00875	5069	TK6122	Denatured Ethanol Storage Tank: Working Losses	30205031
00876	5069	---	Tank roof landings	30205031
00877	5069	Loki	Combustion turbine	20100201
00878	5069	EU-02	Chipper Saw	30700820
00879	5069	EU-03	Drum Debarker	30700801
00880	5069	EU-03a	Hammer Hog	30700801
00881	5069	EU-04	Chipper	30700820
00882	5069	EU-04b	Portable Chipper (Future)*	30700820
00883	5069	EU-05	Chunk, Chip, Bark Transport, Screening	30700822
00884	5069	EU-05a	Re-chipper Cyclone	30700808
00885	5069	EU-06	Sawdust Cyclone	30700804
00886	5069	EU-07	Sawdust Bin Vent	30700804
00887	5069	EU-08	Chip and Hog Truck Bin Vents 	30704001
00888	5069	EU-09	Sawdust-Truck Bin Unloading 	30700822
00889	5069	EU-10	Other Truck Bin Loadouts 	30700822
00890	5069	EP01	Marine Vessel Loadout (Ethanol)	40899996
00891	5069	EP01	Marine Vessel Loadout (Crude Oil)	40600248
00892	5069	EP01	Product Loadout Vapor Combustion Unit (VCU) Combustion	30190099
00893	5069	TK6105	Storage Tank: Standing Losses - Crude Oil	40400160
00894	5069	TK6105	Storage Tank: Working Losses - Crude oil	40400179
00895	5069	TK6105	Storage Tank: Standing Losses  - Denatured Ethanol	30205030
00896	5069	TK6105	Storage Tank: Working Losses  - Denatured Ethanol	30205031
00897	5069	TK6106	Storage Tank: Standing Losses - Crude Oil	40400160
00898	5069	TK6106	Storage Tank: Working Losses - Crude oil	40400179
00899	5069	TK6106	Storage Tank: Standing Losses  - Denatured Ethanol	30205030
00900	5069	TK6106	Storage Tank: Working Losses  - Denatured Ethanol	30205031
00901	5069	FS02	Equipment Leaks - ethanol	40400151
00902	5069	FS02	Equipment Leaks - crude	40400151
00903	5069	FS03	Uncaptured Marine Vessel Loadout (Ethanol)	40899996
00904	5069	FS03	Uncaptured Marine Vessel Loadout (Crude)	40600248
00905	5069	---	Tank roof landings - Crude	40400179
00906	5069	PB	Power Boilers	NA
00907	5069	PM	Paper Machines	NA
00916	5069	Ammonia Process	Purge Gas Vent	NA
00917	5069	U1-E4, U2-E5, U3-E6	Main Board Dryers	39000699
00918	5069	Boiler	Natural Gas Fired Boiler	10300603
00919	5069	U4-E8, U5-E10, U6-E12, U7-E7, U13-A1	Paint Dryers,  Lin-O-Flames, Expansion Unit	39000699
00920	5069	U1-E4	Wet End Dryer	39999999
00921	5069	U2-E5	South Main Board Dryer #1	39999999
00922	5069	U3-E6	North Main Board Dryer #2	39999999
00923	5069	U4-E8	Prime Dryer #1	39999999
00924	5069	U5-E10	Intermediate Dryer #1	39999999
00925	5069	U6-E12	Finish Dryer #1	39999999
00926	5069	U7-E7	Prime Line-O-Flames #1	39999999
00927	5069	U8-E11	Intermediate Lin-O-Flame	39999999
00928	5069	U17-B5	Baghouse #1	39999999
00929	5069	U16-B4	Baghouse #2	39999999
00930	5069	U15-B3	Baghouse #3	39999999
00931	5069	U20-B6	Baghouse #5	39999999
00932	5069	U17-B5, U16-B4, U15-B3, U20-B6	Baghouses	39999999
00933	5069	U1-E4	Wet Stack #1	39999999
00934	5069	U19-J2	Chip Pile	NA
00935	5069	U4-E8	Prime Dryer #1 - Ammonia	39999999
00936	5069	U7-E7	Prime Line-O-Flames #1 - Ammonia	39999999
00937	5069	Wastewater Treatment	Wastewater Treatment Containing Sulfides	39999999
00942	5069	GTEU6	Combined Cycle CombustionTurbines	20100201
00943	5069	GTEU6	Combined Cycle CombustionTurbines	20100101
00944	5069	PTEU1	Peaking Turbine	20100201
00945	5069	PWEU1	Combined Cycle CombustionTurbine	20100201
00946	5069	PWABEU1	Auxiliary Boiler	10200602
00947	5069	RECIP01	Reciprocating Engine	20100202
00948	5069	RECIP02	Reciprocating Engine	20100202
00949	5069	RECIP03	Reciprocating Engine	20100202
00950	5069	RECIP04	Reciprocating Engine	20100202
00951	5069	RECIP05	Reciprocating Engine	20100202
00952	5069	RECIP06	Reciprocating Engine	20100202
00953	5069	RECIP07	Reciprocating Engine	20100202
00954	5069	RECIP08	Reciprocating Engine	20100202
00955	5069	RECIP09	Reciprocating Engine	20100202
00956	5069	RECIP10	Reciprocating Engine	20100202
00957	5069	RECIP11	Reciprocating Engine	20100202
00958	5069	RECIP12	Reciprocating Engine	20100202
00963	5069	1	Turbines	20200201
00964	5069	2	Engines	20200253
00965	5069	3	Turbine starts	31088801
00966	5069	4	Fugitives	31088801
00967	5069	5	TEG	2399000000
00968	5069	GC-200	Nat.Gas Compressor Fuel	20200253
00969	5069	TEG Reflux Stack	Nat.Gas Dehydration	31000301
00971	5069	NG-fired wood drier	NG-fired Dryer (Wood Products)	30700611
00972	5069	NG combustion	NG-fired Dryer (NG Combustion)	30700611
00973	5069	Boiler 1	Boiler 1	1-02-019-01
00974	5069	Boiler 1	Boiler 1	1-02-006-02
00975	5069	Steam Tunnels	Steam Tunnels	3-07-007-31
00976	5069	Dryers 1-3	Dryers 1-3	3-07-007-62
00977	5069	Dryers 1-3	Dryers 1-3	3-07-007-63
00978	5069	Presses 1-2	Presses 1-2	3-07-007-83
00979	5069	Plywood Sander	NA	NA
00980	5069	Plywood Saw	NA	NA
00981	5069	RCO	RCO	3-07-007-99
00982	5069	Resin Tanks	Resin Tanks	3-07-007-32
01007	5069	Retort CCA	Wood Preservation CCA	30700598
01008	5069	Retort CA-C	Wood Preservation CA-C	30700598
01010	5069	Natural Gas	Boiler, dryer ovens, preservative dryer	NA
01011	5069	Veneer Dryers - Heated	NA	NA
01012	5069	Veneer Dryers - Cooling	NA	NA
01024	5069	NG 	Natural Gas Combustion	NA
01025	5069	Thermal Oxidizer	Spent Carbon Processing	NA
01026	5069	Theraml Oxidizer	Biochar Processing	NA
01027	5069	BOILER	Boiler	10200602
01028	5069	Carcass Grinding	Tire Buffing	30800152
01031	5069	PRN1-1	3.0 MW generator	20200102
01032	5069	PRN1-2	3.0 MW generator	20200102
01033	5069	PRN1-3	3.0 MW generator	20200102
01034	5069	PRN1-4	3.0 MW generator	20200102
01035	5069	PRN1-5	3.0 MW generator	20200102
01036	5069	PRN1-6	3.0 MW generator	20200102
01037	5069	PRN1-7	3.0 MW generator	20200102
01038	5069	PRN1-8	3.0 MW generator	20200102
01039	5069	PRN1-9	3.0 MW generator	20200102
01040	5069	PRN1-10	3.0 MW generator	20200102
01041	5069	PRN1-11	3.0 MW generator	20200102
01042	5069	PRN1-12	3.0 MW generator	20200102
01043	5069	PRN1-R	3.0 MW generator	20200102
01044	5069	PRN1-2R	3.0 MW generator	20200102
01045	5069	PRN2-1	3.0 MW generator	20200102
01046	5069	PRN2-2	3.0 MW generator	20200102
01047	5069	PRN2-3	3.0 MW generator	20200102
01048	5069	PRN2-4	3.0 MW generator	20200102
01049	5069	PRN2-5	3.0 MW generator	20200102
01050	5069	PRN2-6	3.0 MW generator	20200102
01051	5069	PRN2-7	3.0 MW generator	20200102
01052	5069	PRN2-8	3.0 MW generator	20200102
01053	5069	PRN2-9	3.0 MW generator	20200102
01054	5069	PRN2-10	3.0 MW generator	20200102
01055	5069	PRN2-11	3.0 MW generator	20200102
01056	5069	PRN2-12	3.0 MW generator	20200102
01057	5069	PRN2-R	3.0 MW generator	20200102
01058	5069	PRN2-2R	3.0 MW generator	20200102
01059	5069	PRN3-EG-N1	2.5 MW generator	20200102
01060	5069	PRN3-EG-N2	2.5 MW generator	20200102
01061	5069	PRN3-EG-N3	2.5 MW generator	20200102
01062	5069	PRN3-EG-N4	2.5 MW generator	20200102
01063	5069	PRN3-EG-1	3.0 MW generator	20200102
01064	5069	PRN3-EG-1R	3.0 MW generator	20200102
01065	5069	PRN3-EG-2R	3.0 MW generator	20200102
01066	5069	PRN3-EG-2	3.0 MW generator	20200102
01067	5069	PRN3-EG-3	3.0 MW generator	20200102
01068	5069	PRN3-EG-4	3.0 MW generator	20200102
01069	5069	PRN3-EG-5	3.0 MW generator	20200102
01070	5069	PRN3-EG-6	3.0 MW generator	20200102
01071	5069	PRN3-EG-7	3.0 MW generator	20200102
01072	5069	PRN3-EG-8	3.0 MW generator	20200102
01073	5069	PRN3-EG-9	3.0 MW generator	20200102
01074	5069	PRN3-EG-10	3.0 MW generator	20200102
01075	5069	PRN3-EG-11	3.0 MW generator	20200102
01076	5069	PRN3-EG-12	3.0 MW generator	20200102
01077	5069	PRN4-1	550 kW generator	20200102
01078	5069	WH1	177 kW generator	20200102
01079	5069	Fire Pump	194 kW Diesel Generator	20100102
01080	5069	PRZ01 GEN 01	2.0 MW Diesel Generator	20100102
01081	5069	PRZ01 GEN 02	2.0 MW Diesel Generator	20100102
01082	5069	PRZ01 GEN 03	2.0 MW Diesel Generator	20100102
01083	5069	PRZ03 GEN 01	2.75 MW Diesel Generator	20100102
01084	5069	PRZ03 GEN 02	2.75 MW Diesel Generator	20100102
01085	5069	PRZ03 GEN 03	2.75 MW Diesel Generator	20100102
01086	5069	PRZ03 GEN 04	2.75 MW Diesel Generator	20100102
01087	5069	PRZ03 GEN 05	2.75 MW Diesel Generator	20100102
01088	5069	PRZ03 GEN 06	2.75 MW Diesel Generator	20100102
01089	5069	PRZ03 GEN 07	2.75 MW Diesel Generator	20100102
01090	5069	PRZ03 GEN 08	2.75 MW Diesel Generator	20100102
01091	5069	PRZ03 GEN 09	2.75 MW Diesel Generator	20100102
01092	5069	PRZ03 GEN 10	2.75 MW Diesel Generator	20100102
01093	5069	PRZ03 GEN 11	2.75 MW Diesel Generator	20100102
01094	5069	PRZ03 GEN 12	2.75 MW Diesel Generator	20100102
01095	5069	PRZ04 GEN 01	4.0 MW Diesel Generator	20100102
01096	5069	PRZ04 GEN 02	4.0 MW Diesel Generator	20100102
01097	5069	PRZ04 GEN 03	4.0 MW Diesel Generator	20100102
01098	5069	PRZ04 GEN 04	4.0 MW Diesel Generator	20100102
01099	5069	PRZ04 GEN 05	4.0 MW Diesel Generator	20100102
01100	5069	PRZ04 GEN 06	4.0 MW Diesel Generator	20100102
01101	5069	PRZ04 GEN 07	4.0 MW Diesel Generator	20100102
01102	5069	PRZ04 GEN 08	4.0 MW Diesel Generator	20100102
01103	5069	PRZ04 GEN 09	4.0 MW Diesel Generator	20100102
01104	5069	PRZ04 GEN 10	4.0 MW Diesel Generator	20100102
01105	5069	PRZ04 GEN 11	4.0 MW Diesel Generator	20100102
01106	5069	PRZ04 GEN 12	4.0 MW Diesel Generator	20100102
01107	5069	Riley Boiler PH2	Hogged Fuel Boiler	NA
01108	5069	Dryers - heated zones	Veneer Dryers	NA
01109	5069	Dryers - cooling section	Veneer Dryers	NA
01110	5069	Presses	Plywood Presses #1 - #4	NA
01111	5069	Wellons Boiler	Hogged Fuel Boiler	10300903
01112	5069	Green Veneer Steam Vats	Steam Vats	30700731
01113	5069	Dry Lumber Kilns	Dry Kilns	30700831
01114	5069	Boiler -MW	NG Boiler	NA
01115	5069	Burn Off Oven	NG Oven	NA
01116	5069	Cure Ovens	NG Oven	NA
01117	5069	Kilns	Dehumidification Kilns	NA
01118	5069	Veneer Dryer - heated	Electric Veneer Dryer	NA
01119	5069	Veneer Dryer - cooling	Electric Veneer Dryer	NA
01128	7977	BLRS	Boiler
01129	7977	CYC	Cyclone
01130	7977	DRY	Veneer dryer
01131	7977	COAT	Surface coating
01134	5069	Alpha Case Removal_Fugitive	Alpha Case Removal	30405001
01135	5069	Alpha Case Removal_Stack	Alpha Case Removal	30405001
01136	5069	Autoclave	Autoclave	30405001
01137	5069	Titanium Baghouses, without HEPA	Baghouses	30405001
01138	5069	Fugitive, Titanium	Fugitive	30488801
01139	5069	Heat Treat Condensation Filtration Device, Vacuum Casting (Titanium)	Heat Treat	30405001
01140	5069	Natural Gas Fired Equipment	Natural Gas Fired Equipment	30490003
01141	5069	Ti Cyclone	Ti Cyclone	30405001
01142	5069	Vacuum Casting, Titanium Parts	Vacuum Casting	30405001
01143	5069	Wax Burnout, Non-Wax Component with Thermal Oxidation	Wax Burnout	30404901
01144	5069	Wax Burnout, Wax Component, with Thermal Oxidation	Wax Burnout	30404901
01145	5069	Investing, IPA 	Investing	30405001
01146	5069	Wax Layout - Dykem	Wax Department	30405001
01147	5069	Wax Layout - Mold Release	Wax Department	30405001
01148	5069	X-Ray Developer	X-Ray	30405001
01149	5069	Core-pack Slurry Process	Core-pack Slurry Process	30405001
01150	5069	B-01-001	Natural gas boiler	10300603
01151	5069	B-01-002	Natural gas boiler	10300603
01152	5069	B-060-501	Low pressure steam boiler	10300603
01153	5069	B-071-501	HVAC Heating Water	10300603
01154	5069	B-071-502	HVAC Heating Water	10300603
01155	5069	B-009-501	Process Hot Water	10300603
01156	5069	PSD1c Spray Dryer (scrubbed)	Pharma Spray Dryer	30106036
01157	5069	PSD1c Spray Dryer (direct vent)	Pharma Spray Dryer	30106036
01158	5069	BLD150 Spray Dryer  (direct vent)	Pharma Spray Dryer	30106036
