02420	Sports Drink	Acetaldehyde	Acetaldehyde	Int. Flavors and Frarances	921
02462	Plant-Wide Activities	Vapor Barrier Primer	7799 Vapor Barrier Primer	Specialty Adhesives, Inc.	921
02463	Plant-Wide Activities	Repair Marker Light Natural Oak	Ultra Mark Light Natural Oak	RPM Wood Finished Group, Inc.	921
02464	Plant-Wide Activities	Repair Marker Raw Umber	Ultra Mark Raw Umber	RPM Wood Finished Group, Inc.	921
02465	Plant-Wide Activities	Repair Marker White	Ultra Mark White	RPM Wood Finished Group, Inc.	921
02466	Plant-Wide Activities	Duct Sealant	Force Flow/LaSalle 181	LaSalle Air Systems	921
02467	Plant-Wide Activities	Mastic # 181	Force Flow/LaSalle 181	LaSalle Air Systems	921
02468	Plant-Wide Activities	Contact Adhesive	3M Fastbond Contact Adhesive 30-NF Neutral	3M	921
02469	Plant-Wide Activities	Lacquer Thinner	Parks 5-gal Epoxy and Lacquer Thinner	Rust-Oleum Corporation	921
02470	Plant-Wide Activities	Touch-up Paint Orepac	Speed Enamel Satin White (3500)	Miller Paint Co., Inc.	921
02471	Plant-Wide Activities	Repair Marker Honey/Carmel	Ultra Mark Honey/Carmel	RPM Wood Finished Group, Inc.	921
02472	Plant-Wide Activities	Lacquer Spray	Minwax Clear Aerosol Lacquer, Clear Satin (15210)	Minwax Company	921
02473	Plant-Wide Activities	Titebond	Titebond Interior/Exterior Construction Adhesive	Franklin International	921
02474	Plant-Wide Activities	Seamfil	Seamfil 901 White & All Colors	Kampel Enterprises, Inc.	921
02475	Plant-Wide Activities	Pipe Cement - ABS	Oatey ABS Medium Black Cement	Oatey Co.	921
02476	Plant-Wide Activities	Pipe Cement - PVC	Regular Clear Cement	Oatey Co.	921
02477	Plant-Wide Activities	Pipe Cement - ABS	Oatey ABS Medium Black Cement	Oatey Co.	921
02478	Plant-Wide Activities	ABS Cement Yellow CSA	Oatey Canadian Standard ABS Yellow Cement	Oatey Co.	921
02479	Plant-Wide Activities	Spray Paint (all)	Touch 'n Tone Aerosol Topcoats - All Colors	Rust-Oleum Corporation	921
02480	Plant-Wide Activities	Thompson's Water Seal	Thompson's Water Seal Clear Multi-Surface Waterproofer (1010)	The Thompson's Company	921
02481	Plant-Wide Activities	Hunter Green Spray Paint	PRO LSPR 6PK Safety Hunter Green	Rust-Oleum Corporation	921
02482	Plant-Wide Activities	Texture Easy Spray	Homax 4050	PPG Industries, Inc.	921
02483	Plant-Wide Activities	Pemco 5100 (totes)	Pemco 5100	Alpha Systems	921
02484	Plant-Wide Activities	Foam Seal Part A	Alphaseal 5200A	Alpha Systems	921
02485	Plant-Wide Activities	Drywall Adhesive	Touch 'n Seal Panel Bond Polyurethane Foam Adhesive	Convenience Products	921
02486	Plant-Wide Activities	Paint, Interior - Bungalow Beige	MESA+ Interior Latex Scrubbable Flat Paint, Extra White (B30WJ581)	The Sherwin-Williams Company	921
02487	Plant-Wide Activities	Paint, Primer	PrepRite ProBlock Interior/Exterior Latex Primer/Sealer - White (B51W20)	The Sherwin-Williams Company	921
02488	Plant-Wide Activities	Paint, Interior - Softer Tan MESA Plus	MESA+ Interior Latex Scrubbable Flat Paint, SW7012 (B30WF603)	The Sherwin-Williams Company	921
02489	Plant-Wide Activities	Paint, Exterior - Uncertain Gray	A-100 Exterior Satin Latex Paint, Uncertain Gray (A82W51 / SW6234)	The Sherwin-Williams Company	921
02490	Plant-Wide Activities	Laminate Adhesive	Wilsonart 500 Adhesive	Wilsonart International, Inc.	921
02491	Plant-Wide Activities	Max Bond	Max Bond (TA0195)	Specialty Construction Brands, Inc.	921
02492	Plant-Wide Activities	Joint Compound - Spray Texture 	MH Ready Mix Textures (14230)	Hamilton Drywall Products	921
02493	Plant-Wide Activities	Lino Glue	AHB Clear Thin Spread Adhesive	Franklin International	921
02494	Plant-Wide Activities	Roofpatch	Roofpatch	Geocel Corporation	921
02495	Plant-Wide Activities	Paint, Exterior - Banana Cream	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02496	Plant-Wide Activities	Paint, Interior - Country Squire	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02497	Plant-Wide Activities	Paint, Exterior - Barcelona Beige	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02498	Plant-Wide Activities	Paint, Exterior - Cobble Brown	Duracraft Exterior Acrylic Latex, Deep Base (C7W253)	The Sherwin-Williams Company	921
02499	Plant-Wide Activities	Paint, Exterior - Garden Sage	Duracraft Exterior Acrylic Latex, Deep Base (C7W253)	The Sherwin-Williams Company	921
02500	Plant-Wide Activities	Paint, Exterior - Lotus Pod	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02501	Plant-Wide Activities	Paint, Exterior - Meadow Trail	Duracraft Exterior Acrylic Latex, Deep Base (C7W253)	The Sherwin-Williams Company	921
02502	Plant-Wide Activities	Paint, Exterior - Pediment	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02503	Plant-Wide Activities	Paint, Exterior - Basil	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02504	Plant-Wide Activities	Paint, Exterior - Sandy Beige	Duracraft Exterior Acrylic Latex, Deep Base (C7W253)	The Sherwin-Williams Company	921
02505	Plant-Wide Activities	Paint, Exterior - Classic French Grey	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02506	Plant-Wide Activities	Paint, Exterior - Cypress Green	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02507	Plant-Wide Activities	Paint, Exterior - Griffin	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02508	Plant-Wide Activities	Paint, Exterior - (Custom) Keystone Gray	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02509	Plant-Wide Activities	Paint, Exterior - Salute	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02510	Plant-Wide Activities	Paint, Exterior - Sand Bar	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02511	Plant-Wide Activities	Paint, Exterior - Slate Tile	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02512	Plant-Wide Activities	Paint, Exterior - Silvermist	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02513	Plant-Wide Activities	Paint, Exterior - Tricorn Black	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02514	Plant-Wide Activities	Paint, Exterior - Westhighland White	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02515	Plant-Wide Activities	Paint, Exterior - Friendly Yellow	SUPERPAINT Exterior Latex Satin Paint, Extra White (A89W1151)	The Sherwin-Williams Company	921
02516	Plant-Wide Activities	Paint, Exterior - Fleetwood Ember	DuraCraft Exterior Acrylic Latex, Satin, Extra White (C7W251)	The Sherwin-Williams Company	921
02517	Plant-Wide Activities	Caulk Clear Silicone	Window, Door & Siding 100% Silicone Rubber Sealant - Clear	DAP Products, Inc.	921
02518	Plant-Wide Activities	Sealant, RTV - White	All Purpose RTV Silicone Sealant (WL099111C)	The Sherwin-Williams Company	921
02519	Plant-Wide Activities	P1983 Alpha Cleaner	Pemco 1983 Panel Cleaner	Alpha Systems, Inc. (Dow Chemical USA)	921
02520	Surface CoatingOperations	BJM:640-3X	BJM M. Acrylic (N185)	Benjamin Moore	921
02521	Surface CoatingOperations	BJM:3280605	BJM Alkyd S/T	Benjamin Moore	921
02522	Surface CoatingOperations	Misc:96M806	FIRMFOOT CHAMOIS 806	Firm Foot	921
02523	Surface CoatingOperations	Miller:7400	Cabot/Miller 7400 Acrilite Satin	Miller	921
02524	Surface CoatingOperations	Miller:NM1406	Cabot/Miller 0100 series Semi solid stains	Miller	921
02525	Surface CoatingOperations	Miller:306	Cabot/Miller 0306 ST New Cedar	Miller	921
02526	Surface CoatingOperations	Miller:806	Cabot 500 series S/C Oil	Miller	921
02527	Surface CoatingOperations	Miller:3457	Cabot 3400 Australian Timber Oil	Miller	921
02528	Surface CoatingOperations	Olympic:54621A	(PPG)Mach Pur Primer Out White	Olympic	921
02529	Surface CoatingOperations	Olympic:54679A	Olympic/PPG S/T	Olympic	921
02530	Surface CoatingOperations	Olympic:57500A	(PPG)Oly Max	Olympic	921
02531	Surface CoatingOperations	Olympic:57502A	(PPG)Oly Max Honey Gold	Olympic	921
02532	Surface CoatingOperations	Olympic:57503A	(PPG)Oly Max Cedar Natural	Olympic	921
02533	Surface CoatingOperations	Olympic:57505A	(PPG)Oly Max Canyon Brown	Olympic	921
02534	Surface CoatingOperations	Pittsburgh:79612A	Oly NW Hawthorne Acrylic	Pittsburgh	921
02535	Surface CoatingOperations	Rodda:8745-X	Flood CWF UV 5 Oil Clear	Rodda	921
02536	Surface CoatingOperations	Sherwin WM:A15T5	ST Hawthorne Woodscapes	Sherwin WM	921
02537	Surface CoatingOperations	Sherwin WM:A15W51	A15W  series Woodscapes	Sherwin WM	921
02538	Surface CoatingOperations	Sherwin WM:Y24W700	Alkyd Primer CCG	Sherwin WM	921
02539	Surface CoatingOperations	Sherwin WM:B66W1561	B66 SW Multi Surfiace Acrylic	Sherwin WM	921
02540	Surface CoatingOperations	Sikkens:240	SRD   240	Sikkens	921
02541	Surface CoatingOperations	Sikkens:77072	Cetol SRD - Butternut	Sikkens	921
02542	Surface CoatingOperations	Sikkens:77078	Cetol SRD - Nautral	Sikkens	921
02543	Surface CoatingOperations	Sherwin WM:SD2Y00001	SD2 series (2900 series)	Sherwin WM	921
02544	Surface CoatingOperations	Sherwin WM:SD4C25	SD4C0025 Oil Based ST Stain	Sherwin WM	921
02545	Surface CoatingOperations	OLYMPIC:53194A	PPG DECK STAIN ST	Olympic	921
02546	Surface CoatingOperations	Sherwin WM:A15W53	WS S/C Acrylic	Sherwin WM	921
02547	Surface CoatingOperations	Miller:3241	Cabot 3241 Bleaching Oil	Miller	921
02548	Surface CoatingOperations	Miller-STORM:41895	418xx series  acrylic stain w/eduuradeck	Miller	921
02549	Surface CoatingOperations	Rodda:714103	Ext ST Stain 	Rodda	921
02550	Surface CoatingOperations	Sherwin WM:DB0073004	Superdeck Log Home Oil Finish 7000 series	Sherwin WM	921
02551	Surface CoatingOperations	Miller:19200	Cabot Wood Toned Deck & Siding Stain	Miller	921
02552	Surface CoatingOperations	Miller:3303405	Acrimax 330-3-XX	Miller	921
02554	Cleaning Step	Hydrochloric Acid	Hydrochloric Acid	various	9036
02555	Cleaning Soap	Sodium Hydroxide	ENPREP 160SE	Enthone	9036
02560	Tire Retreading 	Rim & Bead Sealer 960F	Rim & Bead Sealer 960F	Rema Tip Top 	921
02561	Tire Retreading	Special Cement BL-8	Special Cement BL-8	Rema Tip Top 	921
02562	Tire Retreading	Pre Buff Cleaner 71F	Pre Buff Cleaner 71F	Rema Tip Top 	921
02563	Tire Retreading	Pre Buff Tire Cleaner 70F	Pre Buff Tire Cleaner 70F	Rema Tip Top 	921
02564	Tire Retreading	High Alkaline Degreaser	High Alkaline Degreaser	Tennant	921
02565	Tire Retreading	Cold Vulcanizing Cement 203F	Cold Vulcanizing Cement 203F	Rema Tip Top 	921
02566	Tire Retreading	Dripless Tire Paint	Dripless Tire Paint	Fuller Brothers, Inc.	921
02567	Tire Retreading	Havoline Extended Life Antifreeze	Havoline Extended Life Antifreeze	Chevron	921
02568	Tire Retreading	Super 77 Spray Adhesive	Super 77 Spray Adhesive	3M	921
02569	Tire Retreading	Napa Mac's Battery Terminal Protector 	Napa Mac's Battery Terminal Protector 	Sherwin-Williams Co.	921
02570	Tire Retreading	CRC Disc Brake Quiet 	CRC Disc Brake Quiet 	CRC Industries	921
02571	Tire Retreading	Carquest Non-chlorinated Brake Parts Cleaner	Carquest Non-chlorinated Brake Parts Cleaner	CRC Industries	921
02572	Tire Retreading	Brakleen Brake Parts Cleaner	Brakleen Brake Parts Cleaner	CRC Industries	921
02573	Tire Retreading	Loctite C5A Anti Seize Lube	Loctite C5A Anti Seize Lube	Henkel HG & Co.	921
02574	Tire Retreading	V-10 Extruder Retread Cement	V-10 Extruder Retread Cement	Patch Rubber Co.	921
02575	Tire Retreading	NCP-2 Battery Corrosive Preventative	NCP-2 Battery Corrosive Preventative	NoCo Company	921
02576	AFG800 Line	Black Pearls	BP-130	Cabot Corporation	921
02577	AFG800 Line	Magnetite	LBM Magnetite Master Chip	IMEX Co., LTD	921
02578	AFG800 Line	Magnetite	LBM-010 Magnetite Master	IMEX Co., LTD	921
02579	Insert rows above this row!	NA	NA	NA	921
02614	WELDING	Anti-Spatter	Harris Welco 1620 Anti Spatter	HARRIS Products Group	921
02615	SOLDERING	MAPP GAS	4300672 MAP-Pro Premium Hand Torch Fuel	Worthington Cylinder Corp.	921
02616	PAINTING	Reducer	Dupont Thinner 68083	Axalta Imron	921
02617	PAINTING	Epoxy Primer	DELFLEET ESU460/461/462	PPG Industries, Inc.	921
02618	PAINTING	Activator	DELFLEET ESU469	PPG Industries, Inc.	921
02619	PAINTING	Polyurethane Primer	Imron 2.8 PR Primer 62-1632 & 62-1072 & 62-1640	Axalta Imron	921
02620	PAINTING	Activator	ACTIVATOR FOR IMRON 2.8 PR FG-062	Axalta Imron	921
02621	PAINTING	Black Gloss Paint	DELFLEET ESSS9000	PPG Industries, Inc.	921
02622	PAINTING	Epoxy Pretreatment	Metalok 250S Pre-Treatment	Axalta Imron	921
02623	PAINTING	Activator	Metalok 255S Activator	Axalta Imron	921
02624	PAINTING	Paint-Ice White	Rival 3.5 VOC	Axalta Imron	921
02625	FITTINGS SEALANT	Sealant	Loc Tite Thread	Henkel	921
02626	UNDERCOATING	Undercoating	LOW VOC 101347 Rubberized Undercoating	ITW Evercoat	921
02627	PAINTING	Paint Remover	Klean-Strip Naked Gun Spray Gun Paint Remover	W.M. Barr	921
02628	SOLVENT TANK FLUSH	Paint Thinner	1000 Wash Thinner	Univar USA Inc.	921
02633	Torching	Propylene	Propylene	various	8592
02634	Painting	Tower Steel 528601	Tower Steel 528601	Rodda Paint	8592
02635	Painting	Tower Steel 528603	Tower Steel 528603	Rodda Paint	8592
02636	Painting	Tower Steel 528604	Tower Steel 528604	Rodda Paint	8592
02637	Texture	Titebond All Weather Adhesive	Titebond All Weather Adhesive	Franklin Intl	8592
02646	Painting	Primer	K38 High build	PPG	921
02647	Thinner	Thinner	020X411	PPG	921
02648	Bonding agent	Lubri-Bond	Lubri-Bond 220	Everlube	921
02649	Paint	Gloss white	Gloss white hi-solids	TriCom	921
02650	Painting	Poly Primer	Interior A/C Finish 	Sherwin-williams	921
02651	Painting	Poly Primer	Poly Primer (Part A)	Sherwin-williams	921
02652	Painting	Gloss silver	8000L6001	PPG	921
02653	Stripper	Stripper	CEE-BEE A 292	McGreen-Rohco	921
02654	Painting	Base paint	CA-7233 A	PPG	921
02655	Painting	Activator	CA-7233 B	PPG	921
02656	Painting	Medium Gray	CA8800/I2185	PPG	921
02657	Painting	Solvent	MS-251	PPG	921
02658	Painting	CA8800/I4123	Columbia Red	PPG	921
02659	Painting	CA 8800Z	Activator Component	PPG	921
02660	Painting	Dark Gray	CA 8800/F16081	PPG	921
02661	Painting	Clear top coat	CA8800 BAC900	PPG	921
02662	Painting	Thinner	Virgin Laquer thinner	Tarr	921
02663	Painting	Columbia Gray 	CA 8800/I2184 GRY	PPG	921
02664	Painting	JF Interior A/C fin.	7802 Gray 09013	Sherwin-williams	921
02665	Painting	Thinner	81772B Type 3	Randolph	921
02666	Painting	Thinner	81772B Type 2	Randolph	921
02667	Painting	Coumpound black	1567 Wing walk 	Randolph	921
02668	Painting	Gloss Black	TT-P28H ty I Hi Heat	Intrepid coating	921
02669	Painting	Gloss white	8800/I1115	PPG	921
02670	Painting	Primer	513X390	Intrepid coating	921
02671	Painting	Flat Black	CA8211/F37038	PPG	921
02672	Painting	Baking Blk enamel	489G TY. I 17038 	TriCom	921
02673	Painting	Thinner	CA8800CT4 TU FC	PPG	921
02674	Painting	Gloss white	22750/17925 epoxy	TriCom	921
02675	Painting	Thinner	TL-29 Epoxy thinner	AkzoNobel Coating	921
02676	Painting	Epoxy enamel	CA-118 Enamel	AkzoNobel Coating	921
02677	Painting	Catalyst	Norox MEKP-925	United Initiators	921
02678	Painting	Primer	707-002 Grey primer	Duratec Surfacing	921
02679	Painting	Phenolic	P-413	Baked Phen coating	921
02680	Painting	Catalyst	981520 Int. A/c\C Fin.	Sherwin-williams	921
02681	Painting	reducer	110845 Int A/C reduce	Sherwin-williams	921
02682	Painting	Primer	Primer surface cat	PPG	921
02683	Painting	Thinner	020x413	PPG	921
02684	Painting	Catalyst	46168 ty II Cat	Intrepid coating	921
02685	Painting	Silver 	Dia 155 Hi Heat	Davis frost	921
02686	Painting	Thinner	CA 8800CT2 Thinn	PPG	921
02687	Painting	Stripper	Pr-3500	 Eldorado	921
02688	Painting	Base component	528X306	PPG	921
02689	Painting	Curing solution	910X464	PPG	921
02690	Painting	Activator Comp.	910X942	PPG	921
02691	Misc dept	Spray paint	Light Gray	Rust-Oleum	921
02692	Misc dept	Anti-seize (Lube)	LP 250	Armite	921
02693	Misc Dept	Solvent	LPS Micro-X	ITW Pro Brands	921
02694	Misc Dept	Spray Paint	Yellow Chromate	Spray Products	921
02695	Misc dept	Degreaser Aerosol	I.D. Red	ZEP, INC	921
02696	Composite	Adhesive	A 9309.3 NA Part B	Henkel	921
02697	Misc Dept	electronic cleaner	QD contact cleaner	CRC ind.	921
02698	Conversion coating	chromicoat	chromicoat l-25	NA	921
02699	NDT	Cleaning Solvent	Ensolv 5408	Enviro Tech International	921
02700	Painting	Coating	Blued Resin	Intrepid coating	921
02701	Painting	Flat Yelow	335538 flat yellow	Intrepid coating	921
02702	Painting	Baked Primer	P-700	Heresite Protective	921
02703	composite	paint	Presto Black BST4	Birchwood labs	921
02704	Paint Spray Booth, paints, solvents, adhesives.	100043	PVTOPP SSPR 6PK TOUCHNTONE GLS BLACK 276	Rust-Oleum Corporation	1009
02705	Paint Spray Booth, paints, solvents, adhesives.	100304	KEM 400 Enamel, Gloss Black	SHERWIN-WILLIAMS COMPANY	1009
02706	Paint Spray Booth, paints, solvents, adhesives.	100259	Brake and Parts Cleaner	Cyclo Industries, Incorporated	1009
02707	Paint Spray Booth, paints, solvents, adhesives.	100107	3T1 Toluene Thinner	FORREST Technical Coatings	1009
02708	Paint Spray Booth, paints, solvents, adhesives.	100262	Rubberized Undercoating	Cyclo Industries, Incorporated	1009
02709	Paint Spray Booth, paints, solvents, adhesives.	100246	Bomar BMA-200	Dymax Corporation	1009
02710	Paint Spray Booth, paints, solvents, adhesives.	NA	Formaldehyde	NA	1009
02711	Paint Spray Booth, paints, solvents, adhesives.	NA	Diethylene glycol monobutyl ether	NA	1009
02727	Wood Furniture Making	FF-GLUEHIGHTACK	Adhesive Assembly,Hightack	NA	921
02728	Wood Furniture Making	FFGLUCONT5	Adhesive, Contact Cement "Red Glue", 5 GL Cont.	NA	921
02729	Wood Furniture Making	FFLACQTHIN	Lacquer Thinner, Akzo #480-X020-1525	Akzo	921
02730	Wood Furniture Making	FFENGLGRAY	Paint, Horizon Gray Porch/Floor (DEEP BASE)	NA	921
02731	Wood Furniture Making	FFSOLVRET5	Retarding Solvent #480-X020-455, 5 GL Pail, Akzo      	Akzo	921
02732	Wood Furniture Making	FFRSNDSEAL	Sealer, Sanding, Solvent Base, #421-C020-155A	NA	921
02733	Wood Furniture Making	STNDKWALN	Stain, Dark Walnut, Chemcraft	Chemcraft	921
02734	Wood Furniture Making	STNLTCHY	Stain, Lt.Cherry, Chemcraft	Chemcraft	921
02735	Wood Furniture Making	STNLTOAK  	Stain, Lt.Oak, Chemcraft	Chemcraft	921
02736	Wood Furniture Making	STNMEDOAK	Stain, Med.Oak, Chemcraft	Chemcraft	921
02737	Wood Furniture Making	9-546-D020-259	Stain, OCE Oak Wiping	Chemcraft	921
02738	Wood Furniture Making	STNRDCHY	Stain, Red Cherry, Chemcraft	Chemcraft	921
02739	Wood Furniture Making	FFRSTN-WAL	Stain,Dark Oil Wiping,#546-D020-100B	NA	921
02740	Wood Furniture Making	FFLAQIF162	Thinner,Omni Multi-Purpose Solvent# MS251	NA	921
02741	Wood Furniture Making	FFRTOPCOAT	Top Coat, Satin Relvette, Solvent Base, #402-F020-219A	NA	921
02742	Wood Furniture Making	FF-TURPNTN	Turpentine, AQ 	NA	921
02743	Wood Furniture Making	279-943	Varnish, Mcklusky's Man of War Marine Satin Spar	NA	921
02744	Wood Furniture Making	WP8210	Wood Patch, Wood Red Oak 16 Oz.	NA	921
02745	Wood Furniture Making	WP8360	Wood Patch, Wood Walnut 16 Oz.	NA	921
02746	Wood Furniture Making	WP8230	Wood Patch, Wood White Pine 16 Oz	NA	921
02747	Wood Furniture Making	WP8370	Wood Patch,Wood Maple/Alder 16oz.	NA	921
02748	Metal Furniture &  Equipment Making	4279402	Paint, Rust-Oleum High-Resistant Black Stove Coating,    MFG  RUST-OLEM (Grainger# 5H941)	Rust-Olem	921
02749	Metal Furniture &  Equipment Making	MS251	Thinner, Lacquer OMNI Multi-Purpose Solvent MS251,   MFG  PPG Industries INC	PPG Industries	921
02750	Metal Furniture &  Equipment Making	80-8101	Paint, Steel Case Putty (Tough Coat White 80-8101 Martin Senour Paints	Martin Senour Paints	921
02751	Metal Furniture &  Equipment Making	ESX520	Activator, Slow Essential, #ESX520PT   MFG  PPG Industries INC	PPG Industries	921
02752	Metal Furniture &  Equipment Making	28101	Paint, Black Sem Rust Sheild #28101   MFG  SEM PRODUCTS	SEM Products	921
02753	Metal Furniture &  Equipment Making	483-15	Catalyst, Nason Ful-Thane ( Activator) 483-15   MFG  DUPONT PRODUCTS	Dupont Products	921
02754	Metal Furniture &  Equipment Making	7141041	Sealer, Clear Semi-Transparent, RURAL MANOR #71-4104-1   MFG  Rodda	MFG Rodda	921
02755	Metal Furniture &  Equipment Making	GSW362	Cleaner / Degreaser, Klean Strip (Prep-All) #SW362   MFG  W.M. Barr	WM Barr	921
02756	Metal Furniture &  Equipment Making	30164515	Primer, Limco 2K Urethane 800K   MFG  BASF CORP.	BASF Corp	921
02757	Metal Furniture &  Equipment Making	430-04	Paint, Oxford White #Z1, Nason 2K Urethane   MFG  Axalta Coating Systems	Axalta Coating System	921
02758	Metal Furniture &  Equipment Making	430-17	Paint, Nason Yellow 2 k Urethane #4357 IB   MFG  Axalta Coating Systems	Axalta Coating System	921
02759	Metal Furniture &  Equipment Making	441-20	Reducer, Nason Ful- base Medium 441-21   MFG  Axalta Coating Systems	Axalta Coating System	921
02760	Metal Furniture &  Equipment Making	430-43	Paint, Nason Acrylic Enamel, Tempting Teal   MFG  DUPONT PRODUCTS	Dupont Products	921
02761	Metal Furniture &  Equipment Making	404-30073	Paint, Nason Tractor Gray Acrylic Enamel   MFG  Axalta Coating Systems	Axalta Coating System	921
02762	Metal Furniture &  Equipment Making	414-49053	Paint, Frost White, Nason Acrylic Enamel #414-49053   MFG  Axalta Coating Systems	Axalta Coating System	921
02763	Metal Furniture &  Equipment Making	708001	Primer, White Barrier III   MFG  Rodda 	Rodda	921
02772	REFRIGERANT	Refrigerant	Anhydrous Ammonia	CF Industries Sales, LLC	921
02774	Glue Operations	Adhesive	W3327KCT	Wisdom Adhesives	921
02775	Ink/Flexo Printing Operations	Ink	Flexographic Ink	Sun Chemical	921
02776	Ink/Flexo Printing Operations	Ink	Flexographic Ink	ACS	921
02802	Material Calculation	NA	NA	NA	921
02804	RSC6Z165	Aluminum oxide (fibrous forms)	NA	NA	921
02805	8Z402	Maleic anhydride	NA	NA	921
02806	RSC6S191	Silica, crystalline (respirable)	NA	NA	921
02807	RSC7Z168	Vinyl acetate	NA	NA	921
02808	RSC7M877	Vinyl chloride	NA	NA	921
02809	RSC8Z168	  Phosphoric acid	NA	NA	921
02810	RSCA0242	  Triphenyl phosphite 	NA	NA	921
02811	RSC8X153	Caprolactam	NA	NA	921
02812	RSC8F217	Chlorothalonil	NA	NA	921
02813	RSC8Z384	Nitrilotriacetic acid	NA	NA	921
02814	RSC8F317	o-Phenylphenate, Sodium	NA	NA	921
02815	8M501	Sodium hydroxide	NA	NA	921
02816	RSC8Z170	Sulfuric acid	NA	NA	921
02817	Manganese containing compounds	Manganese	NA	NA	921
02818	Copper containing compounds	Copper	NA	NA	921
02819	Cobalt containing compounds	Cobalt	NA	NA	921
02820	Barium containing compounds	Barium	NA	NA	921
02821	Nickel containing compounds	Nickel	NA	NA	921
02822	Zinc containing compounds	Zinc	NA	NA	921
02823	Chromium containing compounds	Chromium	NA	NA	921
02825	Printing Operations	Ink	JP-K69 Ink	Hitachi	921
02826	Printing Operations	Make-up Ink	TH-69 Makeup	Hitachi	921
02827	Cleaning Operations	Alcohol	Isopropyl Alcohol	BDH	921
02828	Sample Testing	HF	Hydrofluoric Acid	Avantor	921
02829	Sample Testing	HCL	Hydrochloric Acid	Avantor	921
02830	Sample Testing	Nitric	Nitric Acid	Columbus Chemical Industries	921
02882	Sodium Hydroxide (solution)	Sodium Hydroxide	Caustic Soda Solution 50%, Membrane Grade	Dow Chemical	921
02883	Sodium Hypochlorite (solution)	Sodium Hypochlorite	Sodium Hypochlorite 12.5% Solution	Brenntag Pacific	921
02884	Sulfuric Acid (solution)	Sulfuric Acid	Sulfuric Acid, 66 Deg. Baume (93% All Grades)	Brenntag Pacific	921
02902	Sulfuric Acid (component of solution)	Sulfuric Acid	Sulfuric Acid, 66 Deg. Baume (93% All Grades)	Brenntag Pacific	921
02903	Sodium Hydroxide (component of solution)	Sodium Hydroxide	Caustic Soda Solution 50%, Membrane Grade	Dow Chemical	921
02904	Liquichlor (sodium hypochlorite component)	Sodium Hypochlorite	Liquichlor/Sodium Hypochlorite 0-16%	Univar	921
02905	Liquichlor (sodium hydroxide component)	Sodium Hydroxide	Liquichlor/Sodium Hypochlorite 0-16%	Univar	921
02916	No materials used onsite	NA	NA	NA	921
02983	Copper Room (Fab-1)	Silver Nitrate	A2-Electraanalyze 2, R0	CPI International	921
02984	Copper Room (Fab-1)	Sulfuric Acid	A5-Electraanalyze 5, R0	CPI International	921
02985	Thin Films	Sodium Hydroxide	A6-Electraanalyze 6, R0	CPI International	921
02986	Thin Films	Sulfuric Acid and CuSO4*5H2O	A7-Electraanalyze XY-VMS	CPI International	921
02987	Photo	Propylene glycol monomethyl ether	AR 19G-820 193NM	ROHM AND HAAS ELECTRONIC MATERIALS LLC	921
02988	Photo	Propylene glycol monomethyl ether acetate	AZ 12XT-20PL-5	AZ Electronic Materials USA Corp.	921
02989	Photo	Propylene glycol monomethyl ether	AZ Barli-II 200 COATING	EMD Performance Materials Corp.	921
02990	Photo	Propylene glycol monomethyl ether	AZ BARLI-II 90	EMD Performance Materials Corp.	921
02991	Copper Room (Fab-1)	Sulfuric Acid	CUBATH® ViaForm® ACCELERATOR	Enthone Inc	921
02992	Copper Room (Fab-1)	Sulfuric Acid	CUBATH® ViaForm® SUPPRESSOR	Enthone Inc	921
02993	Photo	Propylene glycol monomethyl Ether, Propylene glycol monomethyl
ether acetate	DUV44-6	Brewer Science, Inc.	921
02994	Copper Room (Fab-1)	sulfuric acid, cuso4	ELECTRAPLATE(TM) Y, Rev.1	Rohm and Haas Electronic Materials LLC	921
02995	Etch, FA Lab, R and D	Ethylene glychol	Ethylene Glychol	Prestone	921
